measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Mali,Male,Age-standardized,All causes,Rate,2009,1492.387673,1635.55594,1353.057138
Deaths,Mali,Female,Age-standardized,All causes,Rate,2009,1426.227954,1550.256321,1316.958283
Deaths,Equatorial Guinea,Male,Age-standardized,All causes,Rate,2009,1281.703142,1550.759031,1019.445554
Deaths,Equatorial Guinea,Female,Age-standardized,All causes,Rate,2009,1213.738424,1507.053665,929.0717204
Deaths,Mali,Male,Age-standardized,Ischemic heart disease,Rate,2009,110.5470289,139.5830895,84.08460473
Deaths,Mali,Female,Age-standardized,Ischemic heart disease,Rate,2009,124.7316758,150.2109534,99.17468946
Deaths,Mali,Male,Age-standardized,Ischemic stroke,Rate,2009,31.74992967,45.09388905,21.79479209
Deaths,Mali,Female,Age-standardized,Ischemic stroke,Rate,2009,42.15101604,52.62067752,31.60790713
Deaths,Mali,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,69.55076025,87.56089003,52.20504136
Deaths,Mali,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,83.00328417,101.8344705,60.40126673
Deaths,Equatorial Guinea,Male,Age-standardized,Ischemic heart disease,Rate,2009,85.20415948,113.4157054,61.78986437
Deaths,Equatorial Guinea,Female,Age-standardized,Ischemic heart disease,Rate,2009,98.09344354,138.4739473,64.41227597
Deaths,Equatorial Guinea,Male,Age-standardized,Ischemic stroke,Rate,2009,42.24761463,60.81002437,28.79818896
Deaths,Equatorial Guinea,Female,Age-standardized,Ischemic stroke,Rate,2009,46.70496539,67.1507324,30.59859672
Deaths,Equatorial Guinea,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,51.98835888,74.422469,35.43672589
Deaths,Equatorial Guinea,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,51.28005046,75.72097817,30.40619881
Deaths,Equatorial Guinea,Male,Age-standardized,Hypertensive heart disease,Rate,2009,24.86044237,38.42787918,13.30809681
Deaths,Equatorial Guinea,Female,Age-standardized,Hypertensive heart disease,Rate,2009,51.5041683,73.27506378,28.50113133
Deaths,Djibouti,Male,Age-standardized,All causes,Rate,2019,1235.819733,1504.347012,1053.537418
Deaths,Djibouti,Female,Age-standardized,All causes,Rate,2019,980.6786643,1202.038901,828.254191
Deaths,Gabon,Male,Age-standardized,All causes,Rate,2019,1368.56676,1515.241635,1182.24225
Deaths,Gabon,Female,Age-standardized,All causes,Rate,2019,904.8390525,1066.039826,766.6058237
Deaths,Burundi,Male,Age-standardized,All causes,Rate,2009,1800.657422,2003.493254,1580.050435
Deaths,Burundi,Female,Age-standardized,All causes,Rate,2009,1444.872445,1624.180346,1259.818481
Deaths,Burundi,Male,Age-standardized,Ischemic heart disease,Rate,2009,138.1131503,172.5842854,107.6501295
Deaths,Burundi,Female,Age-standardized,Ischemic heart disease,Rate,2009,103.2819364,134.8194638,77.97405689
Deaths,Burundi,Male,Age-standardized,Ischemic stroke,Rate,2009,44.25552905,60.71104105,32.16913312
Deaths,Burundi,Female,Age-standardized,Ischemic stroke,Rate,2009,45.13357978,57.77960581,34.2915781
Deaths,Burundi,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,95.26647512,125.2001356,70.31831139
Deaths,Burundi,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,79.6260889,110.3831936,53.71367359
Deaths,Burundi,Male,Age-standardized,Hypertensive heart disease,Rate,2009,28.58466787,61.62324454,11.05860566
Deaths,Burundi,Female,Age-standardized,Hypertensive heart disease,Rate,2009,45.75255787,80.40173885,14.27799333
Deaths,Belgium,Male,Age-standardized,Ischemic heart disease,Rate,2019,74.25413394,78.75437353,67.85387189
Deaths,Belgium,Female,Age-standardized,Ischemic heart disease,Rate,2019,39.60979019,43.78442028,33.82849593
Deaths,Belgium,Male,Age-standardized,Ischemic stroke,Rate,2019,19.86673132,22.10545882,17.48517946
Deaths,Belgium,Female,Age-standardized,Ischemic stroke,Rate,2019,18.20519926,20.72553461,14.95117876
Deaths,Belgium,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,12.54725626,14.1008324,11.01179897
Deaths,Belgium,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,9.215510669,10.32231534,7.972840138
Deaths,Belgium,Male,Age-standardized,Hypertensive heart disease,Rate,2019,2.012592363,3.061070427,1.665002603
Deaths,Belgium,Female,Age-standardized,Hypertensive heart disease,Rate,2019,3.207138449,4.259851894,2.419928216
Deaths,Eritrea,Male,Age-standardized,Ischemic heart disease,Rate,2009,141.5410411,183.1579309,99.31176278
Deaths,Eritrea,Female,Age-standardized,Ischemic heart disease,Rate,2009,88.10557763,122.987901,62.03039876
Deaths,Eritrea,Male,Age-standardized,Ischemic stroke,Rate,2009,42.70567921,65.45234409,25.89238919
Deaths,Eritrea,Female,Age-standardized,Ischemic stroke,Rate,2009,44.54185149,65.38703965,30.77942605
Deaths,Eritrea,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,107.1275419,142.6590071,73.83083502
Deaths,Eritrea,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,79.39951922,108.1291853,53.42431776
Deaths,Eritrea,Male,Age-standardized,Hypertensive heart disease,Rate,2009,35.81954149,63.09264113,16.29217563
Deaths,Eritrea,Female,Age-standardized,Hypertensive heart disease,Rate,2009,68.68060917,114.0260206,35.19599286
Deaths,United States of America,Male,Age-standardized,Ischemic heart disease,Rate,2019,120.6266457,126.7762047,111.9034597
Deaths,United States of America,Female,Age-standardized,Ischemic heart disease,Rate,2019,66.79072182,73.4228798,57.96350621
Deaths,Malta,Male,Age-standardized,All causes,Rate,2009,605.6217162,626.8879711,584.9000997
Deaths,Malta,Female,Age-standardized,All causes,Rate,2009,372.6268007,390.8151545,355.2829706
Deaths,Antigua and Barbuda,Male,Age-standardized,All causes,Rate,2019,775.4814455,882.6144036,681.9418157
Deaths,Antigua and Barbuda,Female,Age-standardized,All causes,Rate,2019,606.4393377,665.4152674,550.2909159
Deaths,Malta,Male,Age-standardized,Ischemic heart disease,Rate,2009,151.7387676,159.879362,141.5969428
Deaths,Malta,Female,Age-standardized,Ischemic heart disease,Rate,2009,84.75076413,92.09490508,73.55460796
Deaths,Malta,Male,Age-standardized,Ischemic stroke,Rate,2009,32.61574544,35.49093382,29.44973161
Deaths,Malta,Female,Age-standardized,Ischemic stroke,Rate,2009,26.52351385,29.42675709,22.42009351
Deaths,Malta,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,14.79606808,16.24559305,13.33113969
Deaths,Malta,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,10.27054782,11.32878194,9.033008796
Deaths,Malta,Male,Age-standardized,Hypertensive heart disease,Rate,2009,5.642855328,7.416071236,4.789172689
Deaths,Malta,Female,Age-standardized,Hypertensive heart disease,Rate,2009,5.284918931,6.661805067,4.045277055
Deaths,Antigua and Barbuda,Male,Age-standardized,Ischemic heart disease,Rate,2019,97.92665532,112.2743383,84.06654758
Deaths,Antigua and Barbuda,Female,Age-standardized,Ischemic heart disease,Rate,2019,81.40096751,91.10497969,70.70695173
Deaths,Antigua and Barbuda,Male,Age-standardized,Ischemic stroke,Rate,2019,32.82577618,38.57328413,27.62510468
Deaths,Antigua and Barbuda,Female,Age-standardized,Ischemic stroke,Rate,2019,42.11891731,48.09893432,35.96308669
Deaths,Antigua and Barbuda,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,35.01847513,41.60634379,29.46544299
Deaths,Antigua and Barbuda,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,25.09257213,29.15695433,21.52728975
Deaths,Antigua and Barbuda,Male,Age-standardized,Hypertensive heart disease,Rate,2019,28.47130949,34.18933861,20.7369109
Deaths,Antigua and Barbuda,Female,Age-standardized,Hypertensive heart disease,Rate,2019,32.20001797,38.3066841,23.64121351
Deaths,Palestine,Male,Age-standardized,Ischemic heart disease,Rate,2009,280.9603915,304.3149884,256.6280955
Deaths,Palestine,Female,Age-standardized,Ischemic heart disease,Rate,2009,170.9985493,186.627946,153.4653145
Deaths,Palestine,Male,Age-standardized,Ischemic stroke,Rate,2009,88.5850225,98.74017856,71.64438092
Deaths,Palestine,Female,Age-standardized,Ischemic stroke,Rate,2009,80.75067863,90.2615394,69.26522357
Deaths,Palestine,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,54.08715203,61.1384395,46.92990173
Deaths,Palestine,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,43.98024924,49.47146518,37.79563128
Deaths,Palestine,Male,Age-standardized,Hypertensive heart disease,Rate,2009,32.4490753,37.86295788,24.43169831
Deaths,Palestine,Female,Age-standardized,Hypertensive heart disease,Rate,2009,32.15556236,37.59740239,22.8201006
Deaths,Portugal,Male,Age-standardized,All causes,Rate,2009,662.718826,668.783495,656.804755
Deaths,Portugal,Female,Age-standardized,All causes,Rate,2009,396.6827068,401.3761952,392.2299551
Deaths,Belize,Male,Age-standardized,All causes,Rate,2019,837.9399953,940.0629474,746.8736056
Deaths,Belize,Female,Age-standardized,All causes,Rate,2019,553.4719729,613.1062071,499.9181121
Deaths,Portugal,Male,Age-standardized,Ischemic heart disease,Rate,2009,71.86839957,76.16641273,66.66409253
Deaths,Portugal,Female,Age-standardized,Ischemic heart disease,Rate,2009,44.87317155,48.26403997,38.81009181
Deaths,Portugal,Male,Age-standardized,Ischemic stroke,Rate,2009,52.8011365,56.83819088,47.28015788
Deaths,Portugal,Female,Age-standardized,Ischemic stroke,Rate,2009,46.11930727,50.21748809,39.27111764
Deaths,Portugal,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,26.95479313,29.00518335,24.81038459
Deaths,Portugal,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,16.638354,17.92695665,14.8620661
Deaths,Portugal,Male,Age-standardized,Hypertensive heart disease,Rate,2009,5.434926234,6.100243817,3.05572891
Deaths,Portugal,Female,Age-standardized,Hypertensive heart disease,Rate,2009,7.176667953,8.291130503,4.009640552
Deaths,Germany,Male,Age-standardized,Ischemic heart disease,Rate,2009,122.6489409,128.3843075,114.1043326
Deaths,Germany,Female,Age-standardized,Ischemic heart disease,Rate,2009,71.44713461,76.6577299,62.27352275
Deaths,Belize,Male,Age-standardized,Ischemic heart disease,Rate,2019,101.6749686,116.0006499,88.34860163
Deaths,Belize,Female,Age-standardized,Ischemic heart disease,Rate,2019,67.8066579,76.47486695,58.42177004
Deaths,Belize,Male,Age-standardized,Ischemic stroke,Rate,2019,26.51906522,31.0137265,22.16571518
Deaths,Belize,Female,Age-standardized,Ischemic stroke,Rate,2019,25.58577621,29.20740071,21.47206964
Deaths,Belize,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,31.85358805,37.14569579,27.08941092
Deaths,Belize,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,20.0010162,22.86977872,17.21990456
Deaths,Belize,Male,Age-standardized,Hypertensive heart disease,Rate,2019,21.07909957,25.24836872,16.42185536
Deaths,Belize,Female,Age-standardized,Hypertensive heart disease,Rate,2019,19.34298607,23.32547728,14.45027975
Deaths,Saudi Arabia,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,43.78138163,49.40252577,32.62858953
Deaths,Saudi Arabia,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,41.68059038,47.62134818,35.95653374
Deaths,Saudi Arabia,Male,Age-standardized,Hypertensive heart disease,Rate,2009,3.256151751,4.243896972,2.744344152
Deaths,Saudi Arabia,Female,Age-standardized,Hypertensive heart disease,Rate,2009,7.836256613,10.75018673,6.534200558
Deaths,Sudan,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,39.76882056,60.06308219,24.62745923
Deaths,Sudan,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,42.61095767,60.98534635,27.36349589
Deaths,Sudan,Male,Age-standardized,Hypertensive heart disease,Rate,2009,47.04276855,74.75442781,14.48718157
Deaths,Sudan,Female,Age-standardized,Hypertensive heart disease,Rate,2009,47.81957858,84.88430365,20.61169198
Deaths,Syrian Arab Republic,Male,Age-standardized,All causes,Rate,2009,846.7720467,978.2515161,724.3967302
Deaths,Syrian Arab Republic,Female,Age-standardized,All causes,Rate,2009,854.3035338,955.7983707,760.6717972
Deaths,Switzerland,Male,Age-standardized,Ischemic heart disease,Rate,2009,96.94485333,103.4912356,88.04695219
Deaths,Switzerland,Female,Age-standardized,Ischemic heart disease,Rate,2009,53.37849382,61.64734564,44.15458566
Deaths,Switzerland,Male,Age-standardized,Ischemic stroke,Rate,2009,19.6359439,21.65692521,17.3287893
Deaths,Switzerland,Female,Age-standardized,Ischemic stroke,Rate,2009,17.11160735,19.80138195,13.79528283
Deaths,Switzerland,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,7.252071219,8.029737202,6.493755355
Deaths,Switzerland,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,5.868690755,6.713552832,5.053622294
Deaths,Switzerland,Male,Age-standardized,Hypertensive heart disease,Rate,2009,8.730110114,9.997216509,3.729782283
Deaths,Switzerland,Female,Age-standardized,Hypertensive heart disease,Rate,2009,10.85436507,12.96910008,3.273556399
Deaths,Libya,Male,Age-standardized,Ischemic heart disease,Rate,2009,181.5575459,254.2223558,151.0423118
Deaths,Libya,Female,Age-standardized,Ischemic heart disease,Rate,2009,159.1528045,186.6732241,131.7899642
Deaths,Libya,Male,Age-standardized,Ischemic stroke,Rate,2009,50.48844626,68.19170244,38.45000926
Deaths,Libya,Female,Age-standardized,Ischemic stroke,Rate,2009,59.63443833,73.44720776,46.02675906
Deaths,Libya,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,12.86994627,18.61374682,8.998709165
Deaths,Libya,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,15.95569729,20.68115486,11.55869589
Deaths,Libya,Male,Age-standardized,Hypertensive heart disease,Rate,2009,21.37410652,31.56714729,7.239878951
Deaths,Libya,Female,Age-standardized,Hypertensive heart disease,Rate,2009,24.58908797,33.59930674,11.17087664
Deaths,Azerbaijan,Male,Age-standardized,Ischemic heart disease,Rate,2019,517.4229555,601.7316839,439.912651
Deaths,Azerbaijan,Female,Age-standardized,Ischemic heart disease,Rate,2019,399.8669006,460.1017754,342.0490093
Deaths,Azerbaijan,Male,Age-standardized,Ischemic stroke,Rate,2019,66.19252658,82.6359088,43.08872763
Deaths,Azerbaijan,Female,Age-standardized,Ischemic stroke,Rate,2019,63.57870278,76.74837005,51.89898064
Deaths,Azerbaijan,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,106.0130965,130.8949472,82.31232635
Deaths,Azerbaijan,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,104.3426089,125.5011343,84.07049321
Deaths,Azerbaijan,Male,Age-standardized,Hypertensive heart disease,Rate,2019,31.61211327,44.15574095,18.69063637
Deaths,Azerbaijan,Female,Age-standardized,Hypertensive heart disease,Rate,2019,32.97579316,46.44906925,19.81027308
Deaths,Ireland,Male,Age-standardized,All causes,Rate,2009,618.699735,627.8043568,609.491586
Deaths,Ireland,Female,Age-standardized,All causes,Rate,2009,409.9790534,416.916818,403.0608766
Deaths,American Samoa,Male,Age-standardized,Ischemic heart disease,Rate,2019,181.3770246,202.9683669,158.2094365
Deaths,American Samoa,Female,Age-standardized,Ischemic heart disease,Rate,2019,121.3247413,145.2791323,100.3237063
Deaths,American Samoa,Male,Age-standardized,Ischemic stroke,Rate,2019,31.80612391,37.77124521,26.61899038
Deaths,American Samoa,Female,Age-standardized,Ischemic stroke,Rate,2019,35.67506528,43.5884654,28.10642838
Deaths,American Samoa,Male,Age-standardized,Intracerebral hemorrhage,Rate,2019,66.92041586,76.32056363,57.91469713
Deaths,American Samoa,Female,Age-standardized,Intracerebral hemorrhage,Rate,2019,51.80182505,62.93348982,42.68043306
Deaths,American Samoa,Male,Age-standardized,Hypertensive heart disease,Rate,2019,16.23396716,19.9256941,12.35341257
Deaths,American Samoa,Female,Age-standardized,Hypertensive heart disease,Rate,2019,10.16382441,13.00621996,7.789156036
Deaths,Cambodia,Male,Age-standardized,Ischemic heart disease,Rate,2009,150.3767779,175.5870514,126.6720689
Deaths,Cambodia,Female,Age-standardized,Ischemic heart disease,Rate,2009,90.96065106,112.7137162,71.89461212
Deaths,San Marino,Male,Age-standardized,All causes,Rate,2019,509.1308252,682.3483123,356.4553008
Deaths,San Marino,Female,Age-standardized,All causes,Rate,2019,339.3959368,480.3904582,239.3475511
Deaths,Ireland,Male,Age-standardized,Ischemic heart disease,Rate,2009,133.1921848,139.799901,123.4297777
Deaths,Ireland,Female,Age-standardized,Ischemic heart disease,Rate,2009,68.64398912,73.71607786,59.21921168
Deaths,Ireland,Male,Age-standardized,Ischemic stroke,Rate,2009,26.13740505,28.19727375,23.34474262
Deaths,Ireland,Female,Age-standardized,Ischemic stroke,Rate,2009,23.20950532,25.63595339,19.75413364
Deaths,Ireland,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,9.227980846,10.01489645,8.446080424
Deaths,Ireland,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,7.228258836,8.038030573,6.379238626
Deaths,Ireland,Male,Age-standardized,Hypertensive heart disease,Rate,2009,2.527819105,3.474463367,2.173360879
Deaths,Ireland,Female,Age-standardized,Hypertensive heart disease,Rate,2009,2.724249671,3.784488106,2.194148339
Deaths,Comoros,Male,Age-standardized,Ischemic heart disease,Rate,2009,111.1123766,139.7456251,82.90213382
Deaths,Comoros,Female,Age-standardized,Ischemic heart disease,Rate,2009,99.25857055,126.4295056,75.71980081
Deaths,Comoros,Male,Age-standardized,Ischemic stroke,Rate,2009,41.10265786,58.00464263,28.12927336
Deaths,Comoros,Female,Age-standardized,Ischemic stroke,Rate,2009,50.28889045,63.60768444,37.46165895
Deaths,Comoros,Male,Age-standardized,Intracerebral hemorrhage,Rate,2009,57.89681854,75.45001159,43.00832009
Deaths,Comoros,Female,Age-standardized,Intracerebral hemorrhage,Rate,2009,62.71521829,80.9276579,45.61383851
Deaths,Comoros,Male,Age-standardized,Hypertensive heart disease,Rate,2009,26.60100183,47.98446375,14.5859963
Deaths,Comoros,Female,Age-standardized,Hypertensive heart disease,Rate,2009,48.79883969,71.84710903,26.90693093
Deaths,San Marino,Male,Age-standardized,Ischemic heart disease,Rate,2019,59.50438291,80.36710248,41.58303162
Deaths,San Marino,Female,Age-standardized,Ischemic heart disease,Rate,2019,34.87170357,48.77626663,23.57555822
Deaths,San Marino,Male,Age-standardized,Ischemic stroke,Rate,2019,27.36110875,35.96023686,19.34691492
Deaths,San Marino,Female,Age-standardized,Ischemic stroke,Rate,2019,21.8782449,30.41588822,14.93436268
